id,url,raw_path,text_path,raw_size_bytes,text_size_bytes,word_count,status_code
149914,https://www.koolinar.ru/recipe/view/149914,recipes_corpus/koolinar/raw/149914.html,recipes_corpus/koolinar/text/149914.txt,109828,18889,1560,200
149913,https://www.koolinar.ru/recipe/view/149913,recipes_corpus/koolinar/raw/149913.html,recipes_corpus/koolinar/text/149913.txt,109864,18512,1520,200
149912,https://www.koolinar.ru/recipe/view/149912,recipes_corpus/koolinar/raw/149912.html,recipes_corpus/koolinar/text/149912.txt,122328,20151,1710,200
149910,https://www.koolinar.ru/recipe/view/149910,recipes_corpus/koolinar/raw/149910.html,recipes_corpus/koolinar/text/149910.txt,101890,17414,1451,200
149909,https://www.koolinar.ru/recipe/view/149909,recipes_corpus/koolinar/raw/149909.html,recipes_corpus/koolinar/text/149909.txt,109082,21087,1779,200
149908,https://www.koolinar.ru/recipe/view/149908,recipes_corpus/koolinar/raw/149908.html,recipes_corpus/koolinar/text/149908.txt,108485,17688,1466,200
149907,https://www.koolinar.ru/recipe/view/149907,recipes_corpus/koolinar/raw/149907.html,recipes_corpus/koolinar/text/149907.txt,112914,19846,1627,200
149906,https://www.koolinar.ru/recipe/view/149906,recipes_corpus/koolinar/raw/149906.html,recipes_corpus/koolinar/text/149906.txt,113045,22839,1865,200
149905,https://www.koolinar.ru/recipe/view/149905,recipes_corpus/koolinar/raw/149905.html,recipes_corpus/koolinar/text/149905.txt,107901,19814,1660,200
149904,https://www.koolinar.ru/recipe/view/149904,recipes_corpus/koolinar/raw/149904.html,recipes_corpus/koolinar/text/149904.txt,109209,18638,1533,200
149903,https://www.koolinar.ru/recipe/view/149903,recipes_corpus/koolinar/raw/149903.html,recipes_corpus/koolinar/text/149903.txt,105240,19260,1605,200
149902,https://www.koolinar.ru/recipe/view/149902,recipes_corpus/koolinar/raw/149902.html,recipes_corpus/koolinar/text/149902.txt,108131,19199,1589,200
149901,https://www.koolinar.ru/recipe/view/149901,recipes_corpus/koolinar/raw/149901.html,recipes_corpus/koolinar/text/149901.txt,102357,18021,1502,200
149900,https://www.koolinar.ru/recipe/view/149900,recipes_corpus/koolinar/raw/149900.html,recipes_corpus/koolinar/text/149900.txt,108254,18600,1537,200
149899,https://www.koolinar.ru/recipe/view/149899,recipes_corpus/koolinar/raw/149899.html,recipes_corpus/koolinar/text/149899.txt,107177,19827,1633,200
149898,https://www.koolinar.ru/recipe/view/149898,recipes_corpus/koolinar/raw/149898.html,recipes_corpus/koolinar/text/149898.txt,103986,18138,1512,200
149897,https://www.koolinar.ru/recipe/view/149897,recipes_corpus/koolinar/raw/149897.html,recipes_corpus/koolinar/text/149897.txt,108966,18197,1510,200
149896,https://www.koolinar.ru/recipe/view/149896,recipes_corpus/koolinar/raw/149896.html,recipes_corpus/koolinar/text/149896.txt,101782,17823,1484,200
149895,https://www.koolinar.ru/recipe/view/149895,recipes_corpus/koolinar/raw/149895.html,recipes_corpus/koolinar/text/149895.txt,102972,18679,1564,200
149894,https://www.koolinar.ru/recipe/view/149894,recipes_corpus/koolinar/raw/149894.html,recipes_corpus/koolinar/text/149894.txt,109273,18610,1523,200
149893,https://www.koolinar.ru/recipe/view/149893,recipes_corpus/koolinar/raw/149893.html,recipes_corpus/koolinar/text/149893.txt,112874,19849,1615,200
149892,https://www.koolinar.ru/recipe/view/149892,recipes_corpus/koolinar/raw/149892.html,recipes_corpus/koolinar/text/149892.txt,103225,17203,1419,200
149891,https://www.koolinar.ru/recipe/view/149891,recipes_corpus/koolinar/raw/149891.html,recipes_corpus/koolinar/text/149891.txt,109786,18891,1544,200
149889,https://www.koolinar.ru/recipe/view/149889,recipes_corpus/koolinar/raw/149889.html,recipes_corpus/koolinar/text/149889.txt,117662,18907,1596,200
149888,https://www.koolinar.ru/recipe/view/149888,recipes_corpus/koolinar/raw/149888.html,recipes_corpus/koolinar/text/149888.txt,101598,18050,1478,200
149887,https://www.koolinar.ru/recipe/view/149887,recipes_corpus/koolinar/raw/149887.html,recipes_corpus/koolinar/text/149887.txt,107405,19401,1602,200
149886,https://www.koolinar.ru/recipe/view/149886,recipes_corpus/koolinar/raw/149886.html,recipes_corpus/koolinar/text/149886.txt,110248,18710,1530,200
149885,https://www.koolinar.ru/recipe/view/149885,recipes_corpus/koolinar/raw/149885.html,recipes_corpus/koolinar/text/149885.txt,111101,19072,1571,200
149884,https://www.koolinar.ru/recipe/view/149884,recipes_corpus/koolinar/raw/149884.html,recipes_corpus/koolinar/text/149884.txt,99707,17247,1420,200
149883,https://www.koolinar.ru/recipe/view/149883,recipes_corpus/koolinar/raw/149883.html,recipes_corpus/koolinar/text/149883.txt,102652,17820,1490,200
149882,https://www.koolinar.ru/recipe/view/149882,recipes_corpus/koolinar/raw/149882.html,recipes_corpus/koolinar/text/149882.txt,108820,18026,1471,200
